article_id,year,feature_group,feature_value,feature_column,present
43HBDL97,2023,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
43HBDL97,2023,evidence_type,empirical_study,evidence_type__empirical_study,1
43HBDL97,2023,primary_methodology,action_research,primary_methodology__action_research,1
43HBDL97,2023,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
43HBDL97,2023,conceptual_theme,educational_psychology,conceptual_theme__educational_psychology,1
43HBDL97,2023,library_context,public_library,library_context__public_library,1
43HBDL97,2023,game_format,virtual_or_augmented_reality,game_format__virtual_or_augmented_reality,1
43HBDL97,2023,service_area,learning_and_literacy,service_area__learning_and_literacy,1
43HBDL97,2023,service_audience,young_adults,service_audience__young_adults,1
43HBDL97,2023,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
43HBDL97,2023,evidence_confidence,promising_evidence,evidence_confidence__promising_evidence,1
43HBDL97,2023,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
43HBDL97,2023,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
43HBDL97,2023,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
VKFJS5P8,2020,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
VKFJS5P8,2020,evidence_type,empirical_study,evidence_type__empirical_study,1
VKFJS5P8,2020,primary_methodology,case_or_design_study,primary_methodology__case_or_design_study,1
VKFJS5P8,2020,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
VKFJS5P8,2020,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
VKFJS5P8,2020,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
VKFJS5P8,2020,library_context,public_library,library_context__public_library,1
VKFJS5P8,2020,game_format,toy_or_open_play,game_format__toy_or_open_play,1
VKFJS5P8,2020,game_format,tabletop_game,game_format__tabletop_game,1
VKFJS5P8,2020,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
VKFJS5P8,2020,service_area,learning_and_literacy,service_area__learning_and_literacy,1
VKFJS5P8,2020,service_area,community_and_inclusion,service_area__community_and_inclusion,1
VKFJS5P8,2020,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
VKFJS5P8,2020,service_audience,children,service_audience__children,1
VKFJS5P8,2020,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
VKFJS5P8,2020,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
VKFJS5P8,2020,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
VKFJS5P8,2020,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
VKFJS5P8,2020,service_conditions_addressed,community_assessment_needed,service_conditions_addressed__community_assessment_needed,1
VKFJS5P8,2020,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
VKFJS5P8,2020,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
CWH727S6,2008,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
CWH727S6,2008,evidence_type,implementation_case,evidence_type__implementation_case,1
CWH727S6,2008,primary_methodology,case_or_design_study,primary_methodology__case_or_design_study,1
CWH727S6,2008,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
CWH727S6,2008,conceptual_theme,participatory_culture_and_production,conceptual_theme__participatory_culture_and_production,1
CWH727S6,2008,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
CWH727S6,2008,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
CWH727S6,2008,library_context,non_library_context,library_context__non_library_context,1
CWH727S6,2008,game_format,virtual_or_augmented_reality,game_format__virtual_or_augmented_reality,1
CWH727S6,2008,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
CWH727S6,2008,service_area,learning_and_literacy,service_area__learning_and_literacy,1
CWH727S6,2008,service_area,community_and_inclusion,service_area__community_and_inclusion,1
CWH727S6,2008,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
CWH727S6,2008,service_audience,general_public,service_audience__general_public,1
CWH727S6,2008,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
CWH727S6,2008,evidence_confidence,descriptive_only,evidence_confidence__descriptive_only,1
CWH727S6,2008,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
CWH727S6,2008,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
CWH727S6,2008,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
CWH727S6,2008,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
NT3EMT7Q,2022,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
NT3EMT7Q,2022,evidence_type,implementation_case,evidence_type__implementation_case,1
NT3EMT7Q,2022,primary_methodology,case_or_design_study,primary_methodology__case_or_design_study,1
NT3EMT7Q,2022,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
NT3EMT7Q,2022,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
NT3EMT7Q,2022,library_context,academic_library,library_context__academic_library,1
NT3EMT7Q,2022,game_format,escape_room_or_breakout_box,game_format__escape_room_or_breakout_box,1
NT3EMT7Q,2022,service_area,learning_and_literacy,service_area__learning_and_literacy,1
NT3EMT7Q,2022,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
NT3EMT7Q,2022,service_audience,students,service_audience__students,1
NT3EMT7Q,2022,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
NT3EMT7Q,2022,evidence_confidence,descriptive_only,evidence_confidence__descriptive_only,1
NT3EMT7Q,2022,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
NT3EMT7Q,2022,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
NT3EMT7Q,2022,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
B72IBLMX,2024,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
B72IBLMX,2024,evidence_type,empirical_study,evidence_type__empirical_study,1
B72IBLMX,2024,primary_methodology,case_or_design_study,primary_methodology__case_or_design_study,1
B72IBLMX,2024,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
B72IBLMX,2024,conceptual_theme,educational_psychology,conceptual_theme__educational_psychology,1
B72IBLMX,2024,library_context,non_library_context,library_context__non_library_context,1
B72IBLMX,2024,game_format,tabletop_game,game_format__tabletop_game,1
B72IBLMX,2024,service_area,learning_and_literacy,service_area__learning_and_literacy,1
B72IBLMX,2024,service_audience,young_adults,service_audience__young_adults,1
B72IBLMX,2024,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
B72IBLMX,2024,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
B72IBLMX,2024,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
B72IBLMX,2024,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
4TXA5CKJ,2018,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
4TXA5CKJ,2018,evidence_type,content_or_artifact_analysis,evidence_type__content_or_artifact_analysis,1
4TXA5CKJ,2018,primary_methodology,content_analysis,primary_methodology__content_analysis,1
4TXA5CKJ,2018,library_context,non_library_context,library_context__non_library_context,1
4TXA5CKJ,2018,game_format,tabletop_game,game_format__tabletop_game,1
4TXA5CKJ,2018,service_area,none,service_area__none,1
4TXA5CKJ,2018,service_audience,not_applicable,service_audience__not_applicable,1
4TXA5CKJ,2018,intended_outcome,not_applicable,intended_outcome__not_applicable,1
48FGJ9GY,2016,source_type,professional_publication,source_type__professional_publication,1
48FGJ9GY,2016,evidence_type,evidence_synthesis,evidence_type__evidence_synthesis,1
48FGJ9GY,2016,primary_methodology,evidence_synthesis,primary_methodology__evidence_synthesis,1
48FGJ9GY,2016,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
48FGJ9GY,2016,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
48FGJ9GY,2016,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
48FGJ9GY,2016,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
48FGJ9GY,2016,library_context,multiple_library_types,library_context__multiple_library_types,1
48FGJ9GY,2016,game_format,digital_game,game_format__digital_game,1
48FGJ9GY,2016,game_format,tabletop_game,game_format__tabletop_game,1
48FGJ9GY,2016,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
48FGJ9GY,2016,service_area,learning_and_literacy,service_area__learning_and_literacy,1
48FGJ9GY,2016,service_area,community_and_inclusion,service_area__community_and_inclusion,1
48FGJ9GY,2016,service_area,collections_and_access,service_area__collections_and_access,1
48FGJ9GY,2016,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
48FGJ9GY,2016,service_audience,general_public,service_audience__general_public,1
48FGJ9GY,2016,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
48FGJ9GY,2016,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
48FGJ9GY,2016,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
48FGJ9GY,2016,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
48FGJ9GY,2016,service_conditions_addressed,community_assessment_needed,service_conditions_addressed__community_assessment_needed,1
48FGJ9GY,2016,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
CG9SZAXC,2024,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
CG9SZAXC,2024,evidence_type,content_or_artifact_analysis,evidence_type__content_or_artifact_analysis,1
CG9SZAXC,2024,primary_methodology,case_or_design_study,primary_methodology__case_or_design_study,1
CG9SZAXC,2024,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
CG9SZAXC,2024,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
CG9SZAXC,2024,library_context,cultural_heritage_institution,library_context__cultural_heritage_institution,1
CG9SZAXC,2024,game_format,tabletop_game,game_format__tabletop_game,1
CG9SZAXC,2024,game_format,card_game,game_format__card_game,1
CG9SZAXC,2024,game_format,toy_or_open_play,game_format__toy_or_open_play,1
CG9SZAXC,2024,service_area,collections_and_access,service_area__collections_and_access,1
CG9SZAXC,2024,service_area,cultural_heritage_and_research,service_area__cultural_heritage_and_research,1
CG9SZAXC,2024,service_audience,not_applicable,service_audience__not_applicable,1
CG9SZAXC,2024,intended_outcome,discovery_and_advisory,intended_outcome__discovery_and_advisory,1
CG9SZAXC,2024,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
CG9SZAXC,2024,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
CG9SZAXC,2024,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
CG9SZAXC,2024,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
KRDN93EF,2024,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
KRDN93EF,2024,evidence_type,empirical_study,evidence_type__empirical_study,1
KRDN93EF,2024,primary_methodology,qualitative_study,primary_methodology__qualitative_study,1
KRDN93EF,2024,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
KRDN93EF,2024,conceptual_theme,participatory_culture_and_production,conceptual_theme__participatory_culture_and_production,1
KRDN93EF,2024,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
KRDN93EF,2024,library_context,non_library_context,library_context__non_library_context,1
KRDN93EF,2024,game_format,virtual_or_augmented_reality,game_format__virtual_or_augmented_reality,1
